Country_0,Country_1,Country_2,Country_3,Country_4,Country_5,Country_6,Headline Consumer Price Inflation,Energy Consumer Price Inflation,Food Consumer Price Inflation,Official Core Consumer Price Inflation,GDP deflator Index growth rate,Continent/Region_0,Continent/Region_1,Continent/Region_2,Continent/Region_3,GDP per Capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Score
0,0,1,0,0,1,0,2.5545069964204297,8.8,1.62,1.60771704180062,2.0349560009793133,0,0,1,0,1.251,1.039,0.703,0.453,0.111,0.0,5.882
0,0,1,0,0,1,0,10.7805806758686,19.207495895761653,14.80389820849377,9.135810187717874,8.157742848818549,0,0,1,0,1.705,1.183,0.709,0.535,0.109,0.0,6.125
0,0,1,0,0,1,0,7.9412817758683,0.375710822744121,12.686466872731849,7.631832678187389,8.655382392454563,0,0,1,0,1.727,1.455,0.475,0.5,0.087,0.003,6.125
0,0,1,0,0,1,1,-2.0984785556793213,-14.8,-0.3107000291347503,-0.3388479170819248,-0.5961753666676608,0,1,0,0,1.20813,0.89318,0.92356,0.40672,0.30638,0.06146,5.689
0,0,1,0,0,1,1,-1.4275811910629272,-9.5,-0.2600021362304687,-0.6599999999999966,-0.5569115815691134,0,1,0,0,1.31857,0.70697,0.8488,0.29507,0.27906,0.05228,5.546
0,0,1,0,0,1,1,0.681,8.4,-0.2915906608104706,-0.0301993154821835,1.0799871764045874,0,1,0,0,1.355938077,1.131363273,0.844714701,0.355111539,0.271254301,0.041237976,5.620999813
0,0,1,0,0,1,1,1.43,7.8,0.7265055179595947,0.0604168764474899,1.2191012349594523,0,1,0,0,1.229,1.211,0.909,0.495,0.179,0.154,5.835
0,0,1,0,0,1,1,1.43,7.8,0.7265055179595947,0.0604168764474899,1.2191012349594523,0,1,0,0,1.229,1.191,0.909,0.423,0.202,0.035,5.762
0,0,1,0,0,1,1,0.5559999942779541,-2.0,0.4461096227169037,0.6339941632283339,0.8832399827660502,0,1,0,0,1.263,1.223,1.042,0.406,0.19,0.041,6.046
0,0,1,0,0,1,1,0.5559999942779541,-2.0,0.4461096227169037,0.6339941632283339,0.8832399827660502,0,1,0,0,1.263,1.252,1.042,0.417,0.191,0.162,5.718
0,0,1,0,0,1,1,-0.6384227979796395,-9.5,1.223690843757776,-0.6200000000000045,-0.7037058606565277,0,1,0,0,1.21279943,1.149170756,1.026124597,0.459385872,0.227932334,0.051207144,6.15899992
0,0,1,0,0,1,1,0.492,14.3,-0.38,1.0263634534111594,2.871144870781189,0,1,0,0,1.377,0.765,0.801,0.464,0.178,0.061,6.223
0,0,1,0,0,1,1,8.3954829799334,32.08302043069247,7.940779911259144,5.337162588399335,6.071813326217537,0,1,0,0,1.815,0.909,0.819,0.448,0.123,0.062,6.221
0,0,1,0,0,1,1,3.54134188751663,-0.6403820712959875,7.737642155717178,4.449750208815945,4.569291983056701,0,1,0,0,1.824,1.224,0.58,0.455,0.104,0.05,6.13
0,0,1,0,1,0,0,0.3093655705451965,1.0443859100341797,-1.104519009590149,0.1518133282661438,0.992758819192668,0,0,1,0,1.17898,1.20643,0.84483,0.46364,0.10686,0.02652,6.505
0,0,1,0,1,0,0,0.6835052371025085,0.6001484990119934,-0.9334823489189148,0.5059162378311157,1.1410000000000051,0,0,1,0,1.30915,1.00793,0.76376,0.41418,0.09929,0.03986,6.596
0,0,1,0,1,0,0,2.451,1.648851990699768,5.182565689086914,2.566845178604126,1.3070861470620108,0,0,1,0,1.352682352,1.433885217,0.754444003,0.490946174,0.088106759,0.036872927,6.609000206
0,0,1,0,1,0,0,2.15,2.958919048309326,1.311792016029358,1.857836961746216,2.56873212769488,0,0,1,0,1.233,1.489,0.854,0.543,0.064,0.034,6.711
0,0,1,0,1,0,0,2.8559999465942383,5.056225776672363,2.8185694217681885,2.2161693572998047,3.866025976497457,0,0,1,0,1.269,1.487,0.92,0.457,0.046,0.036,6.852
0,0,1,0,1,0,0,3.1612952849774016,2.87088531489554,4.538125038146973,3.631627,3.219186866743615,0,0,1,0,1.212322354,1.40528667,0.89456445,0.505744576,0.046325929,0.049803223,6.910900116
0,0,1,0,1,0,0,3.839845,1.394059,0.801,4.99,3.3317002737171046,0,0,1,0,1.37,1.09,0.703,0.58,0.052,0.046,6.965
0,0,1,0,1,0,1,0.4520310759544372,0.0500280670821666,1.0355294942855835,-19.07710647583008,0.4323068426364942,0,1,0,0,1.32548,1.36058,0.87464,0.64938,0.34139,0.48357,7.527
0,0,1,0,1,0,1,0.25,0.8083343505859375,0.0999901443719863,2.054507255554199,0.2531477548543785,0,1,0,0,1.44178,1.16374,0.79504,0.57941,0.36171,0.44453,7.526
0,0,1,0,1,0,1,1.058,1.2317123413085938,2.805295467376709,14.47206211090088,1.1878304126197523,0,1,0,0,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,7.521999836
0,0,1,0,1,0,1,0.81,1.1758911609649658,0.0404907688498497,0.6498193144798279,0.573858591522959,0,1,0,0,1.351,1.59,0.868,0.683,0.284,0.408,7.555
0,0,1,0,1,0,1,0.7289999723434448,-0.2916853129863739,1.3921489715576172,0.7642548084259033,0.7425029504967118,0,1,0,0,1.383,1.573,0.996,0.592,0.252,0.41,7.6
0,0,1,0,1,0,1,0.4207119741100269,0.256266517177864,0.6389551068911535,0.9335784,2.0450520256807603,0,1,0,0,1.326948524,1.503449202,0.979332566,0.665039897,0.242793396,0.495260328,7.645599842
0,0,1,0,1,0,1,1.853045,11.53909,0.579,1.2,2.766608193485065,0,1,0,0,1.502,1.108,0.763,0.686,0.208,0.485,7.62
0,0,1,0,1,0,1,7.696567,41.56489396978126,11.5142,4.031568953239972,7.045144393595061,0,1,0,0,1.953,1.243,0.777,0.719,0.188,0.532,7.636
0,0,1,0,1,0,1,3.30517811237606,-10.933823481605314,8.394655840072375,4.311718608815651,-3.0857926892031227,0,1,0,0,1.949,1.548,0.537,0.734,0.208,0.525,7.586
0,0,1,0,1,1,0,2.1040000915527344,-2.5999999046325684,3.119999885559082,1.97618705,2.479966841668974,0,1,1,0,0.44025,0.59207,0.36291,0.46074,0.18093,0.28105,4.369
0,0,1,0,1,1,1,0.8467212319374084,-4.475346565246582,6.736255168914795,2.2323389053344727,2.4720439533965437,0,1,0,1,0.89537,1.17202,0.66825,0.57672,0.21684,0.14234,4.885
0,0,1,0,1,1,1,1.625396728515625,1.9950090646743772,2.150005578994751,1.6841397285461426,1.9937959183673453,0,1,0,1,1.02787,0.99496,0.57669,0.52259,0.21286,0.12372,5.155
0,0,1,0,1,1,1,3.28,5.322240829467773,2.313420295715332,2.1823155879974365,4.181126663166388,0,1,0,1,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,5.230000019
0,0,1,0,1,1,1,3.56,3.898735284805298,3.60906720161438,2.575068712234497,4.121493718809148,0,1,0,1,0.982,1.441,0.614,0.578,0.12,0.106,5.302
0,0,1,0,1,1,1,1.8109999895095823,-2.2520809173583984,3.752231359481812,2.141655921936035,2.525765285041393,0,1,0,1,1.015,1.401,0.779,0.497,0.113,0.101,5.425
0,0,1,0,1,1,1,3.781031794578313,2.20389076500978,6.353600978851318,3.628364801406861,4.481470180145424,0,1,0,1,0.983191848,1.328888893,0.741901696,0.5628739,0.112196781,0.115945682,5.689199924
0,0,1,0,1,1,1,8.24292075447792,6.47,9.87,5.924362793776885,7.777158119204497,0,1,0,1,1.106,0.879,0.555,0.581,0.101,0.144,5.545
0,0,1,0,1,1,1,8.81109209279581,10.903401135247194,10.645691611314025,6.989789142272307,10.75372635864741,0,1,0,1,1.538,1.003,0.577,0.606,0.084,0.179,5.737
0,0,1,0,1,1,1,4.78561281021135,-0.5800693909636392,7.806246266929409,5.298438800695178,6.499682918671153,0,1,0,1,1.536,1.227,0.351,0.623,0.083,0.195,5.569
0,0,1,1,0,0,0,-0.7314053177833557,-2.6582772731781006,1.3742583990097046,0.2231489270925521,1.3130000000000024,0,1,0,1,0.76454,1.02507,0.67737,0.4035,0.10692,0.11776,6.13
0,0,1,1,0,0,0,0.609549343585968,9.300724983215332,-0.5642058849334717,-0.0165804736316204,0.6504594671957121,0,1,0,1,0.8737,0.80975,0.596,0.37269,0.08877,0.10613,6.068
0,0,1,1,0,0,0,1.014,4.895153999328613,0.1600143164396286,0.1152928918600082,0.9836033420939084,0,1,0,1,0.909784496,1.182125092,0.596018553,0.43245253,0.078257985,0.08998096,6.002999783
0,0,1,1,0,0,0,1.09,3.2683262825012207,0.5295311808586121,0.192459374666214,2.0752609856761355,0,1,0,1,0.806,1.231,0.639,0.461,0.065,0.082,6.167
0,0,1,1,0,0,0,0.0740000009536743,-0.6722268462181091,1.156875729560852,0.0669164881110191,1.0588705380927008,0,1,0,1,0.794,1.242,0.789,0.43,0.093,0.074,6.253
0,0,1,1,0,0,0,-0.3715902123242742,-3.426909923553467,1.582031011581421,0.3225578069686889,-0.3840903742056967,0,1,0,1,0.748940408,1.149397612,0.752730012,0.524043918,0.1189363,0.117030352,6.34829998
0,0,1,1,0,0,0,3.46692585313078,5.78,2.27,2.1134105505846223,6.08842532119114,0,1,0,1,0.845,0.675,0.565,0.615,0.116,0.16,6.061
0,0,1,1,0,0,0,7.19861615609868,2.6530443180334427,11.600855284215974,4.875632588178358,7.576529256497022,0,1,0,1,1.265,0.768,0.607,0.666,0.089,0.212,6.12
0,0,1,1,0,0,0,4.04554694222477,1.479491463927448,7.834671481073807,2.6872666032071244,3.264040512680463,0,1,0,1,1.278,1.044,0.383,0.713,0.079,0.222,6.122
0,0,1,1,0,0,1,-0.4923228025436401,-1.462815284729004,-0.5370407104492188,1.4213080406188965,1.1183691629421346,0,0,1,0,1.15174,1.22791,0.77361,0.44888,0.0868,0.15184,5.429
0,0,1,1,0,0,1,0.148681640625,-1.7227818965911863,0.0400931686162948,1.3323370218276978,2.269999999999996,0,0,1,0,1.27964,1.05163,0.68098,0.41511,0.08423,0.18519,5.517
0,0,1,1,0,0,1,3.651,2.1507022380828857,5.714334011077881,2.123687028884888,3.1123496626576777,0,0,1,0,1.32087934,1.4766711,0.695168316,0.47913143,0.098890811,0.183248922,5.611000061
0,0,1,1,0,0,1,3.44,6.291392803192139,3.064160823822021,2.3034729957580566,4.181009549277869,0,0,1,0,1.2,1.532,0.737,0.553,0.086,0.174,5.739
0,0,1,1,0,0,1,2.2679998874664307,1.905961036682129,2.9861361980438232,2.1220510005950928,3.2267754091496617,0,0,1,0,1.237,1.528,0.874,0.495,0.103,0.161,5.893
0,0,1,1,0,0,1,-0.4445310976799044,-3.72236080501806,2.1359686851501465,0.1487379074096679,-0.4444170112955908,0,0,1,0,1.192441225,1.453232527,0.842615008,0.576664805,0.125136748,0.201766819,6.021800041
0,0,1,1,0,0,1,4.653167,18.43826,1.838,2.783,5.996906079670751,0,0,1,0,1.344,1.079,0.64,0.641,0.119,0.263,6.189
0,0,1,1,0,0,1,19.39826,64.06494624435734,19.91215,9.713162623540006,14.20991059696282,0,0,1,0,1.793,1.232,0.728,0.689,0.123,0.333,6.341
0,0,1,1,0,0,1,9.452176703507634,4.725850718672077,15.806476496309497,8.418070906861953,8.170706979780688,0,0,1,0,1.798,1.526,0.494,0.728,0.153,0.372,6.455
0,0,1,1,0,1,0,-0.2079282999038696,0.8211142420768738,-1.8725974559783936,0.5619226098060608,1.6167220477801767,0,1,0,0,1.29025,1.31826,0.88911,0.64169,0.23351,0.41372,7.406
0,0,1,1,0,1,0,0.3566843867301941,0.5516846776008606,-1.1416702270507812,0.96338152885437,0.0870000000000033,0,1,0,0,1.40598,1.13464,0.81091,0.57104,0.25492,0.41004,7.413
0,0,1,1,0,1,0,0.839,1.2970565557479858,-0.9103875160217284,0.6586875915527344,0.8192872201184901,0,1,0,0,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,7.468999863
0,0,1,1,0,1,0,1.08,1.5512646436691284,1.914079070091248,0.6814380288124084,1.9314814631294144,0,1,0,0,1.305,1.592,0.874,0.681,0.202,0.393,7.632
0,0,1,1,0,1,0,1.1369999647140503,2.9884190559387207,1.211969017982483,0.8291320204734802,1.5166835187057657,0,1,0,0,1.34,1.587,0.986,0.596,0.153,0.393,7.769
0,0,1,1,0,1,0,0.2905545556537687,0.156608399905078,1.1548511981964111,0.5040510296821594,1.6395954642966628,0,1,0,0,1.285189509,1.499525905,0.961271405,0.66231674,0.159670442,0.477857262,7.808700085
0,0,1,1,0,1,0,2.194574,9.620338,0.569,1.726,2.548311545998693,0,1,0,0,1.446,1.106,0.741,0.691,0.124,0.481,7.842
0,0,1,1,0,1,0,7.123507,30.696806855635725,10.50721,4.16477003319109,4.016750545208474,0,1,0,0,1.892,1.258,0.775,0.736,0.109,0.534,7.821
0,0,1,1,0,1,0,6.25064322154763,-1.1808940068071554,9.012569526562425,6.644805897673756,4.820406192767198,0,1,0,0,1.888,1.585,0.535,0.772,0.126,0.535,7.804
0,0,1,1,0,1,1,0.0375128537416458,0.4100036025047302,0.4032845795154571,0.5514209866523743,1.1380000000000052,0,1,0,0,1.27778,1.26038,0.94579,0.55011,0.12332,0.20646,6.575
0,0,1,1,0,1,1,0.1833358705043792,-0.1149969100952148,0.554168701171875,0.4198130965232849,0.5230477169807554,0,1,0,0,1.39488,1.00508,0.83795,0.46562,0.1216,0.17808,6.478
0,0,1,1,0,1,1,1.163,1.6018272638320925,1.0873048305511477,8.940865516662598,0.5213097661974889,0,1,0,0,1.430923462,1.387776852,0.844465852,0.470222116,0.129762307,0.172502428,6.441999912
0,0,1,1,0,1,1,1.85,2.3829286098480225,1.967584013938904,1.005797028541565,0.9540397467635982,0,1,0,0,1.293,1.466,0.908,0.52,0.098,0.176,6.489
0,0,1,1,0,1,1,1.2999999523162842,1.7441350221633911,2.4511853641646657,0.7392625212669373,1.226107858721359,0,1,0,0,1.324,1.472,1.045,0.436,0.111,0.183,6.592
0,0,1,1,0,1,1,0.4764988527251618,-0.206244221605888,2.025674730268248,0.9701529,2.2453728084874123,0,1,0,0,1.268129349,1.458839178,1.029714227,0.514050901,0.112607703,0.227303237,6.663799763
0,0,1,1,0,1,1,1.642331,10.45525,0.615,0.956,1.333318426002426,0,1,0,0,1.421,1.081,0.804,0.536,0.092,0.235,6.69
0,0,1,1,0,1,1,5.222367,23.735460190894702,7.277634,2.77483285577842,2.942463605342288,0,1,0,0,1.863,1.219,0.808,0.567,0.07,0.266,6.687
0,0,1,1,0,1,1,4.87835726508441,5.925709158748938,12.359874387244409,3.369548248972287,5.466384396936046,0,1,0,0,1.856,1.433,0.566,0.582,0.083,0.27,6.661
0,0,1,1,1,0,0,0.5144201517105103,-0.414969652891159,0.603620171546936,1.666498,1.858925388337156,0,1,0,0,1.32792,1.29937,0.89186,0.61477,0.28214,0.21843,6.75
0,0,1,1,1,0,0,0.4917449951171875,0.0,0.8083343505859375,1.206361,1.328000000000003,0,1,0,0,1.44787,1.09774,0.81487,0.53466,0.30452,0.28551,6.994
0,0,1,1,1,0,0,1.711,1.2417645454406738,2.761014699935913,1.227763,1.3510579504184428,0,1,0,0,1.487923384,1.472520351,0.798950732,0.562511384,0.33626917,0.276731938,6.951000214
0,0,1,1,1,0,0,1.73,1.753376603126526,2.2846128940582275,1.309285,1.6728823626785627,0,1,0,0,1.34,1.474,0.861,0.586,0.273,0.28,6.965
0,0,1,1,1,0,0,1.3459999561309814,1.3150060176849363,1.2042591064900312,1.492327,2.1922137623904487,0,1,0,0,1.373,1.454,0.987,0.495,0.261,0.265,6.985
0,0,1,1,1,0,0,0.5066898899535387,0.699134027170878,2.25846969870789,0.9620782,1.595066726645686,0,1,0,0,1.314184546,1.368543744,0.972114801,0.564274132,0.252037704,0.309362292,7.075799942
0,0,1,1,1,0,0,3.14297,10.7082,3.162,2.13,3.057600697763111,0,1,0,0,1.48,0.993,0.757,0.6,0.195,0.306,7.155
0,0,1,1,1,0,0,6.872574,35.04750171044001,12.56164,3.9279558573461326,5.197793235389076,0,1,0,0,1.924,1.088,0.776,0.585,0.163,0.358,7.034
0,0,1,1,1,0,0,5.94643667725823,6.403984766738769,12.244175397407377,5.043582946508152,6.633703392306362,0,1,0,0,1.919,1.401,0.539,0.618,0.153,0.365,6.892
0,0,1,1,1,0,1,17.146194458007812,25.47560310363769,7.48050594329834,23.771196365356445,13.58829114960218,0,1,1,0,0.54558,0.67954,0.40132,0.42342,0.23087,0.04355,4.633
0,0,1,1,1,0,1,17.43855094909668,30.674509048461918,8.660935401916504,22.213098526000977,15.24963246951659,0,1,1,0,0.63107,0.49353,0.29681,0.40973,0.21203,0.0326,4.276
0,0,1,1,1,0,1,12.372,7.1019158363342285,7.26882791519165,16.51041603088379,10.352352665311852,0,1,1,0,0.667224824,0.873664737,0.295637727,0.423026294,0.256923944,0.02533637,4.119999886
0,0,1,1,1,0,1,9.84,4.310200214385986,7.82291841506958,12.333234786987305,10.210164266974918,0,1,1,0,0.592,0.896,0.337,0.499,0.212,0.029,4.657
0,0,1,1,1,1,0,-1.736045002937317,-6.472187042236328,1.8019919395446775,-1.0135890245437622,-0.2871729419272462,0,1,0,0,1.15406,0.92933,0.88213,0.07699,0.0,0.01397,4.857
0,0,1,1,1,1,0,-0.8256607055664062,-3.18048095703125,-0.2209134399890899,-1.1336899995803833,-0.5769999999999982,0,1,0,0,1.24886,0.75473,0.80029,0.05822,0.0,0.04127,5.033
0,0,1,1,1,1,0,1.138,2.1680212020874023,0.3181211948394775,0.4541381895542145,0.387234342154235,0,1,0,0,1.289487481,1.239414573,0.810198903,0.095731251,0.0,0.043289777,5.227000237
0,0,1,1,1,1,0,0.63,0.0670859515666961,0.3984372615814209,22.301197052001957,-0.1031981404296335,0,1,0,0,1.154,1.202,0.879,0.131,0.0,0.044,5.358
0,0,1,1,1,1,0,0.5170000195503235,-0.480481892824173,-4.698972225189209,-2.433150053024292,0.1905621583671809,0,1,0,0,1.181,1.156,0.999,0.067,0.0,0.034,5.287
0,0,1,1,1,1,0,-1.247951877013435,-3.76530054654312,1.3633101927680833,-0.6744373,-1.4595325091345897,0,1,0,0,1.128070116,1.168973565,0.979431748,0.173516348,0.0,0.048844352,5.514999866
0,0,1,1,1,1,0,1.223826,12.30831,1.361,-0.624,1.2921991488999822,0,1,0,0,1.273,0.811,0.76,0.243,0.0,0.074,5.723
0,0,1,1,1,1,0,9.645261,39.69207628918976,11.78599,3.338518856718986,8.143892080939272,0,1,0,0,1.703,0.98,0.774,0.249,0.015,0.108,5.948
0,0,1,1,1,1,0,3.46480128513405,-11.89491088979294,11.589346527576582,4.973583158582762,4.898058071902134,0,1,0,0,1.708,1.247,0.535,0.248,0.008,0.097,5.931
0,0,1,1,1,1,1,2.3888537883758545,-6.28000020980835,9.31666374206543,3.187994718551636,2.232160217771735,0,1,0,1,0.74553,1.04356,0.64425,0.57733,0.27489,0.09472,6.123
0,0,1,1,1,1,1,4.451478958129883,2.440000057220459,9.93769359588623,3.1217570304870605,2.7074061394499545,0,1,0,1,0.83454,0.87119,0.54039,0.50379,0.28808,0.08701,6.324
0,0,1,1,1,1,1,4.425,2.140000104904175,8.904794692993164,2.956535816192627,1.743470088793826,0,1,0,1,0.872001946,1.255585194,0.54023999,0.531310618,0.283488393,0.077223279,6.453999996
0,0,1,1,1,1,1,3.75,2.375478506088257,7.233440399169922,2.721052408218384,1.2285459476184488,0,1,0,1,0.781,1.268,0.608,0.604,0.179,0.071,6.382
0,0,1,1,1,1,1,3.700000047683716,1.4013214111328125,7.820738315582275,3.0386030673980717,3.4125642777518,0,1,0,1,0.8,1.269,0.746,0.535,0.175,0.078,6.436
0,0,1,1,1,1,1,3.214440621973744,-0.0647906819219311,6.367616176605225,2.4148560446280545,2.335871757424019,0,1,0,1,0.753815711,1.174267054,0.705952585,0.613146722,0.170611665,0.0983603,6.398900032
0,0,1,1,1,1,1,4.26105127422819,4.82,4.79,3.002534607135864,2.751800975740172,0,1,0,1,0.845,0.79,0.519,0.638,0.163,0.105,6.435
0,0,1,1,1,1,1,6.88512823344285,4.705945500594188,8.65084616804041,4.325245187928117,6.223584064798874,0,1,0,1,1.274,0.831,0.522,0.662,0.112,0.115,6.262
0,0,1,1,1,1,1,6.266397064580425,4.238289657681173,10.095178802199769,4.517031867217008,6.585713787576616,0,1,0,1,1.287,1.188,0.31,0.631,0.106,0.066,6.15
0,1,0,0,0,0,0,3.1577389240264893,2.227459669113159,3.2512192726135254,4.826532363891602,6.933106100409285,0,1,0,1,0.59532,0.95348,0.6951,0.40148,0.23027,0.06825,4.788
0,1,0,0,0,0,0,2.724531888961792,2.102102756500244,0.9666373133659364,3.551641702651977,3.678012849097432,0,1,0,1,0.69429,0.75596,0.58383,0.26755,0.2044,0.06906,4.871
0,1,0,0,0,0,0,3.934,5.529503345489502,1.5817625522613523,3.962040901184082,4.512871160953217,0,1,0,1,0.730573118,1.143944979,0.58256948,0.34807986,0.236188874,0.073345453,5.181000233
0,1,0,0,0,0,0,4.34,4.374794483184815,3.5240399837493896,3.848966598510742,1.907893734091361,0,1,0,1,0.62,1.205,0.622,0.459,0.197,0.074,5.504
0,1,0,0,0,0,0,4.364999771118164,6.554354190826416,2.1678895950317383,4.040166854858398,4.3399902035200135,0,1,0,1,0.642,1.236,0.828,0.507,0.246,0.078,5.86
0,1,0,0,0,0,0,3.468411779512052,0.408084779078704,4.684845924377441,3.9760334491729736,4.259451711162862,0,1,0,1,0.598763585,1.186664104,0.791989982,0.568148077,0.256528199,0.086807102,5.953199863
0,1,0,0,0,0,0,4.48087963413448,3.3,2.9,4.590717299578045,3.8009235727918207,0,1,0,1,0.703,0.787,0.593,0.578,0.241,0.083,5.919
0,1,0,0,0,0,0,9.08963911525029,4.768381519607948,12.468800490431352,8.017519594283096,9.16059200170722,0,1,0,1,1.111,0.885,0.555,0.582,0.202,0.076,6.022
0,1,0,0,0,0,0,6.66325180347457,2.398637053179355,10.928628865225749,6.562379956464211,6.239217048738535,0,1,0,1,1.115,1.072,0.341,0.613,0.189,0.062,6.023
0,1,0,0,0,0,1,-0.0616456307470798,-1.1943414211273191,0.8578883409500122,1.2143710851669312,2.77914816641999,0,0,1,0,1.12094,1.20215,0.75905,0.32112,0.128,0.02758,4.8
0,1,0,0,0,0,1,0.3947677612304687,0.5518341064453125,0.6473392844200134,1.3925151824951172,1.352000000000004,0,0,1,0,1.24142,0.93164,0.67608,0.1977,0.099,0.04472,5.145
0,1,0,0,0,0,1,2.408,1.116557240486145,2.742138385772705,2.3216841220855717,3.9880811429473537,0,0,1,0,1.286011934,1.343133092,0.687763453,0.175863519,0.078401662,0.036636937,5.323999882
0,1,0,0,0,0,1,2.85,1.8291717767715452,4.151859760284424,2.4787280559539795,4.819059908533687,0,0,1,0,1.171,1.401,0.732,0.259,0.061,0.022,5.62
0,1,0,0,0,0,1,3.371000051498413,0.5382664799690247,5.109060764312744,3.781160354614258,4.814751115657222,0,0,1,0,1.201,1.41,0.828,0.199,0.081,0.02,5.758
0,1,0,0,0,0,1,3.326743857666615,1.4650195542864,7.250494003295898,3.048097,5.422654414812764,0,0,1,0,1.164307117,1.423009396,0.806793869,0.386401802,0.070491239,0.027548173,6.000400066
0,1,0,0,0,0,1,5.110965,11.24052,3.449,4.548,6.302723394300664,0,0,1,0,1.301,1.083,0.615,0.454,0.067,0.04,5.992
0,1,0,0,0,0,1,14.60814,15.102527451683727,27.75872,10.245062645997027,13.165444657838329,0,0,1,0,1.748,1.233,0.668,0.485,0.078,0.064,6.086
0,1,0,0,0,0,1,17.1249659678737,23.530573317460693,23.74629068028328,13.757881987462795,14.439753026177067,0,0,1,0,1.754,1.519,0.435,0.501,0.105,0.065,6.041
0,1,0,0,0,1,0,1.6330595016479492,6.009169578552246,2.839399576187134,2.094059,6.054660572058842,0,1,0,0,1.30232,1.40223,0.94784,0.62877,0.4363,0.14145,7.561
0,1,0,0,0,1,0,1.696929931640625,6.643429756164551,1.3198879957199097,2.162393,2.260999999999996,0,1,0,0,1.42666,1.18326,0.86733,0.56624,0.47678,0.14975,7.501
0,1,0,0,0,1,0,1.761,11.924704551696776,-2.419184923171997,2.426254,0.9368185329695567,0,1,0,0,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,7.504000187
0,1,0,0,0,1,0,2.68,6.476608276367188,2.488351583480835,2.526667,2.659394103798724,0,1,0,0,1.343,1.644,0.914,0.677,0.353,0.138,7.495
0,1,0,0,0,1,0,3.013000011444092,2.7553539276123047,3.799316883087158,2.932516,4.534558906798543,0,1,0,0,1.38,1.624,1.026,0.591,0.354,0.118,7.494
0,1,0,0,0,1,0,2.8479240151862424,2.39929605755024,4.902856696284192,2.887117,3.445909956756848,0,1,0,0,1.326501608,1.547567487,1.000843406,0.661980748,0.362330228,0.144540772,7.504499912
0,1,0,0,0,1,0,4.444243,7.378532,3.512,4.377,5.9966211955946775,0,1,0,0,1.482,1.172,0.772,0.698,0.293,0.17,7.554
0,1,0,0,0,1,0,8.308754,17.39805976221306,7.233001,7.788153456998303,8.294226631896457,0,1,0,0,1.936,1.32,0.803,0.718,0.27,0.191,7.557
0,1,0,0,0,1,0,8.73630299937298,5.654771894417924,11.835924902331394,8.424595811521595,5.970109942694093,0,1,0,0,1.926,1.62,0.559,0.738,0.25,0.187,7.53
0,1,0,0,0,1,1,5.872425079345703,4.788549900054932,5.256648063659668,5.239030838012695,2.279827746348044,0,0,0,1,0.64499,0.38174,0.51529,0.39786,0.26475,0.08492,4.565
0,1,0,0,0,1,1,4.9410247802734375,5.249283790588379,5.340116024017334,5.0058770179748535,3.2378436390654763,0,0,0,1,0.74036,0.29247,0.45091,0.40285,0.25028,0.08722,4.404
0,1,0,0,0,1,1,3.602,5.692453384399414,1.8158262968063357,4.405083179473877,3.969548667754202,0,0,0,1,0.792221248,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885,4.315000057
0,1,0,0,0,1,1,4.86,7.555171966552734,1.667776584625244,5.6886982917785645,3.7372323406350056,0,0,0,1,0.721,0.747,0.485,0.539,0.172,0.093,4.19
0,1,0,0,0,1,1,4.76200008392334,4.787018299102783,3.580195188522339,4.7022318840026855,3.5655236329935107,0,0,0,1,0.755,0.765,0.588,0.498,0.2,0.085,4.015
0,1,0,0,0,1,1,6.623436776285523,3.50644326210022,8.745159149169922,4.605038166046143,4.571031757395257,0,0,0,1,0.730576158,0.644198656,0.54057014,0.581142247,0.237072483,0.105587982,3.573299885
0,1,0,0,0,1,1,5.90043,5.966666666666666,6.862330212966092,6.088129963149402,8.700877585425,0,0,0,1,1.167,0.376,0.471,0.647,0.198,0.123,3.777
0,1,0,0,1,0,0,6.363123416900635,6.312435626983643,7.167076110839844,4.889872550964356,3.980293011798256,1,0,0,0,0.82827,1.08708,0.63793,0.46611,0.51535,0.0,5.399
0,1,0,0,1,0,0,3.5258026123046875,1.790253520011902,7.24176025390625,3.352118492126465,2.438435162094778,1,0,0,0,0.95104,0.87625,0.49374,0.39237,0.56521,0.00322,5.314
0,1,0,0,1,0,0,3.809,4.991259574890137,2.1276867389678955,3.148833990097046,4.292919687483359,1,0,0,0,0.995538592,1.274444699,0.492345721,0.443323463,0.611704588,0.015317135,5.262000084
0,1,0,0,1,0,0,3.2,2.650130271911621,4.238642692565918,2.813667297363281,3.8186035654888575,1,0,0,0,0.899,1.215,0.522,0.538,0.484,0.018,5.093
0,1,0,0,1,0,0,1.92096800566842,0.9509857892990112,3.413761854171753,2.264636278152466,-0.4564252223344052,1,0,0,0,0.891720712,1.154800892,0.610437036,0.568161428,0.542646527,0.038278613,5.285600185
0,1,0,0,1,0,0,1.560136,0.3744853025468648,2.709860491361082,1.3900866331737844,6.015274347025136,1,0,0,0,0.954,0.786,0.433,0.598,0.541,0.046,5.345
